id,date,doctor_ssn,patient_ssn
46965,1972-02-21,66070125,25038828
26616,2002-09-12,59615084,13377176
69038,1973-04-07,59582449,34567453
37636,2006-07-14,51115572,16389037
57681,2020-04-10,39220034,55720115
45968,2006-05-15,71245845,92868593
73425,2020-10-15,49468591,50375309
82174,1996-12-05,11425056,81363700
70179,1988-12-29,67466275,68183568
47580,2012-06-13,35060753,50436863
79060,1998-07-10,78718006,73193811
45712,2005-12-24,35509814,54288027
24408,1973-06-12,49351883,58776046
74794,1985-03-02,59190686,58396414
18501,1989-08-08,20499053,16200301
49839,1979-04-23,42566120,35294023
64781,1987-04-02,19572547,86915721
44970,2014-09-09,23432381,40628605
23935,2008-11-05,89237918,27181109
22919,1998-07-02,38622081,61860793
62447,2002-10-06,13619137,37097458
96889,2012-10-08,40193136,13577355
27391,2020-02-28,26991274,12862692
81572,2018-04-29,29583206,86122899
22966,2018-07-19,56143789,47632466
69849,1971-01-11,52641571,97048928
30537,1986-02-19,35060753,60753759
72172,1989-01-24,18424203,81538244
89939,1994-05-06,74263262,99851551
84837,1972-11-22,33605044,73930548
62856,1986-04-25,87036482,84642233
89203,2012-04-12,34963962,60632967
87420,2018-06-08,94872596,33631540
46813,2006-03-14,54965176,10957081
49950,2012-12-21,75236648,93983370
77900,2006-04-08,15922142,22650997
53514,1996-03-20,50313638,86471346
52637,1977-11-17,30803542,82020349
37628,1989-07-08,30803542,82020349
20238,1996-10-07,67778393,16994552
99846,2006-07-02,20570832,10949141
90783,1970-06-28,57805782,94700232
63956,1994-08-20,67885705,43661888
91002,1976-07-02,48653893,66336493
71909,2016-11-06,85897172,74504977
84178,1995-03-02,34271941,81085048
25075,1993-01-01,74992963,47488549
48442,1978-09-20,13452051,31557133
67285,1984-08-20,34963962,60632967
40820,1999-11-25,73353613,45280449
17111,1977-04-27,18834593,87350382
36627,2014-11-07,34024870,43682818
89498,1996-04-30,52855270,40317177
47512,1982-08-26,13452051,96788667
44265,2004-06-30,30078286,10193070
52234,1997-08-26,30454507,59880363
81909,1996-04-11,34024870,78095568
35208,1974-10-31,70621170,45743638
37359,2007-07-09,76820419,95147281
28959,1991-01-01,82574889,68310191
22417,2005-05-12,35854369,55719645
98161,1998-05-03,52142647,35252103
70928,2014-10-02,34963962,82774810
13037,1987-11-06,72698465,26837987
84013,1977-07-02,13047810,42336985
16476,1978-04-11,75837285,73589744
59846,1981-04-15,62066313,57964801
55303,1974-08-13,15052107,68901987
51633,2018-11-05,73118319,58628602
22228,1982-10-04,10002383,15442161
85905,1976-02-01,42624892,27717642
87307,2014-01-07,52340174,25799481
31409,1973-06-12,82574889,68310191
82476,2015-05-31,66977222,37314806
83669,2013-12-21,81479327,33446708
79980,2020-09-08,41629310,87218032
42215,1998-06-22,67709125,41995723
63012,1992-09-05,24867775,45365892
76931,1995-06-07,39648684,71035442
20707,2015-01-29,35513602,25088283
25440,1999-07-06,67668113,96362830
50385,2001-02-08,12725677,92305220
85589,1982-05-24,66908234,79844324
69533,2017-12-14,43770521,87349174
99558,1974-12-14,13626528,92870438
13056,1998-03-18,15922142,78651862
55290,2015-10-01,49468591,93516369
90664,1995-04-06,82093766,58354550
64692,1999-05-13,86756434,99589738
68585,1999-03-21,59190686,13686517
41119,2007-08-06,97077535,80411702
59050,2016-04-07,20570832,15706485
72766,1970-12-14,42566120,35294023
29591,2011-03-16,78389226,42254130
91281,1970-11-10,29170836,81143080
31730,1998-12-11,95461961,55281530
79480,2012-09-16,92325707,88150162
79262,2009-08-27,83989481,73519815
50250,2017-08-20,89010566,48133636
56798,1998-06-30,11770943,83546165
12038,2003-07-04,86629684,73873770
81713,1982-12-23,30454507,87262091
20771,1970-11-12,18322426,24322340
30766,1985-09-12,62897633,59995962
16041,1997-08-30,17813511,41952304
76161,1973-12-04,71599829,55841886
99200,1971-08-05,21461169,67070356
88168,2015-01-02,81880729,88741764
47622,1974-07-01,33347985,41833928
24755,2005-07-22,15173375,50255212
25193,1990-07-11,37847159,33834250
68524,1981-08-18,54055138,14954489
37515,1992-04-13,85894485,44840595
86216,2006-08-19,27376420,14389318
88418,1998-06-26,41939083,22321441
81993,1976-04-15,89237918,81013885
36999,1989-11-20,54965176,59707434
25730,2005-03-21,50485510,47003088
48799,2007-05-02,41387324,49385920
87968,2002-09-01,30078286,21427226
88515,1976-08-28,22531739,22493523
35978,2007-08-04,11656939,71368918
18977,1975-12-31,92855777,80017717
84748,1974-01-12,43536276,84166431
16473,2004-07-06,67041301,23679636
16675,2020-07-28,46430596,62861197
54996,1970-05-05,10226227,91266429
77749,2007-01-25,82171553,71305620
66658,1978-11-05,99769858,36380488
62620,1982-06-25,76516358,57805952
29432,2011-09-22,25314221,32664155
35300,2012-08-10,29061274,66882663
98967,1974-10-23,76820419,95147281
61275,1980-01-01,59582449,89314548
76554,1989-03-14,50313638,86471346
77368,1988-11-12,41387324,68981884
29326,2006-04-15,59339978,92850528
18894,1981-01-08,91637230,59847645
37221,1986-02-05,79670769,60199403
58916,1987-11-02,72845307,30698977
66740,1983-05-04,12983664,73436666
33458,2016-08-06,87036482,28742342
95948,2012-09-30,60788892,93452890
39001,1990-06-24,86829362,73520612
92932,2012-02-22,95605094,13787357
33336,2003-03-07,92603773,83946004
78787,2006-03-23,82344354,51475823
48130,1984-05-14,13626528,92870438
53814,2017-08-19,17359090,52374910
93621,1988-06-26,38722427,51202746
17809,1991-01-03,34480861,94498700
99212,1983-09-08,30064194,67202248
93923,2011-02-19,17359090,49898968
48917,2003-03-09,39220034,55720115
65191,2016-07-16,71633501,85597823
79652,2003-12-23,72845307,99851111
37796,1978-02-21,70615923,68442179
31511,2005-09-27,50485510,35107086
84834,2012-05-18,49351883,58776046
64701,1984-04-07,15173375,72816344
11979,1986-05-12,74265993,61770106
10240,1989-12-18,99163513,42219409
58303,2005-07-21,18207589,81192864
55577,1985-01-22,21217783,10615101
49666,2000-02-21,56266747,88844476
51815,1980-08-28,76516358,64404209
74804,1994-02-16,98485783,47736396
52782,1999-01-27,67885705,43661888
51150,2014-09-30,57805782,30878390
38435,1990-03-20,44185039,59344023
41930,1989-01-07,24695208,13712194
12001,2004-11-08,71245845,92868593
23593,2011-06-25,80208559,85233155
20203,1982-09-12,77863908,84760284
52236,2016-06-19,68651001,28069950
19262,1994-01-02,44614689,51267196
70936,2015-12-16,33100847,24416728
46176,1993-06-11,92054301,36818100
24200,1999-11-07,87429712,23209592
32142,2006-03-17,99163513,16818495
36212,1971-06-07,18917417,68201208
12739,1998-11-18,63574520,72409365
58061,1982-05-10,74263262,63908088
56257,2010-01-25,95080084,35308206
84979,1985-11-29,63632353,62457645
62848,1989-09-25,53806717,36401204
44470,2007-04-13,22531739,42882962
22066,2012-06-17,48653893,66336493
92926,1970-01-27,29583206,86122899
73053,1994-07-27,21976288,15953895
44137,2005-03-21,19296094,11912385
33738,1971-11-19,35854369,20877254
26894,1970-01-25,26117729,66235254
31217,1994-07-21,36733945,63447577
70982,1988-04-12,62323982,16159960
49516,2003-09-05,11425056,28850907
50377,1980-08-05,62081048,56172249
21581,1976-04-23,18917417,25959822
16699,1970-12-27,82093766,87152148
80244,2011-04-11,54672603,11213646
46959,1992-06-17,33358621,75514447
47232,2001-05-17,20499053,16200301
35207,1973-03-26,70688213,70749350
42286,2005-08-17,64450712,74091634
63526,1993-01-28,73353613,45280449
90175,1983-06-15,75244854,66674154
49240,2005-10-08,33358621,25844519
49726,2019-08-24,66505374,59127595
54138,2012-10-23,37739616,30018294
41820,2004-10-03,44614689,78989260
19734,2001-06-25,70522849,67148720
60090,2003-07-18,21029094,55135987
73298,1977-11-27,35509814,54288027
43715,1992-12-01,44185039,17471468
25886,1979-07-13,21148678,41068823
46613,2016-10-31,54055138,85829043
90717,1980-10-20,74265993,72563795
65362,1996-03-07,62323982,16159960
88693,1977-04-11,21461169,19549752
48004,1974-06-29,41397079,13893496
90888,2008-09-09,36543940,26718890
90030,2003-02-06,95605094,34355507
76550,2002-06-03,12983664,73436666
70732,2011-12-10,15922142,22650997
51143,1986-01-15,30649145,52371055
17432,2008-11-19,68364973,17357694
75958,2002-02-05,33100847,24416728
28623,1978-02-19,53806717,72429276
12696,1974-12-22,22469139,54785320
17259,1997-09-26,30834969,25058383
31589,2020-02-10,21865776,91331567
93379,1988-02-21,67709125,41995723
62772,1986-10-30,41397079,32786106
17113,2004-04-17,87036482,28742342
23634,2009-03-31,62066313,57964801
22954,2010-08-19,94649890,40006560
48680,2017-02-21,71978755,92991959
13668,1983-06-04,27167594,10122483
86202,2015-01-26,49716952,80176605
82292,1990-01-04,39648684,10860522
92904,1992-07-13,21148678,70086703
40811,2016-03-16,28973534,16223964
13053,1994-02-13,15173375,50255212
13075,2014-08-13,84143990,89980569
73760,1976-09-27,36733945,63447577
72232,2011-06-27,82133586,46047741
52258,1971-10-27,73613202,92909189
67796,2000-09-05,54055138,14954489
88109,2019-04-06,89963279,27092741
86328,1992-07-10,72297075,25806305
65949,2009-07-05,83526296,60180232
52281,1975-04-27,79670769,18259355
96674,1988-03-24,11218310,51497888
37807,2016-06-19,62066313,57964801
11734,2005-09-04,91948195,60878350
49901,2010-02-18,12946086,38153489
68012,1975-11-10,92451649,37381536
37427,2016-04-27,92160743,18825596
36055,2008-08-10,39648684,71035442
95884,2006-12-10,77506621,88177583
59556,2002-08-29,97688719,79881627
80188,1992-04-05,15173375,72816344
59948,1981-08-09,39220034,39068241
80081,2019-02-23,40419761,82063202
24134,1991-12-13,92855777,80017717
52108,1980-06-29,36179876,83148229
72987,2005-06-17,55511123,20000566
37135,1972-12-23,13626528,92870438
27038,1975-06-08,72845307,30698977
63563,1988-05-12,85307688,69467670
68054,2018-11-08,35060753,60753759
95661,2012-12-22,80208559,85233155
43115,2010-03-21,56266747,64520417
86930,1990-05-09,95461961,48755632
37919,1996-06-27,61313981,80533774
10554,1991-06-25,76820419,31172682
21727,2020-05-01,62081048,81029535
40232,2015-02-26,21399884,14408280
65885,1993-08-01,82574889,68310191
28148,1994-06-08,46731613,37244134
31916,2011-12-08,10002383,35971013
42436,1988-01-14,59582449,89314548
68533,2017-09-14,79640709,44233017
91222,1980-11-07,30454507,59880363
60573,1995-03-20,89237918,27181109
28093,1970-10-04,76129491,92848467
77596,2015-09-30,46430596,62861197
15923,1991-05-07,76592148,13859600
93326,2012-10-29,17255815,13675005
20595,1973-01-08,57805782,94700232
12844,2000-02-04,93145002,50553778
41412,1994-04-06,73613202,46525659
63110,1996-12-09,77863908,19361152
38023,2008-04-08,66641014,56815095
79769,1972-05-14,93145002,39064723
54275,1970-12-19,80208559,88876940
32326,2007-06-24,13102774,90424307
92029,2015-07-23,52855270,47621889
40688,1997-07-19,86629684,70442862
49058,2002-03-13,26991274,26128888
67847,2016-10-10,97609788,87597979
18079,2012-04-07,87156157,94790454
52549,1971-06-07,23432381,26546885
83183,2020-12-28,54007023,60988546
71560,2018-09-20,55651957,58027710
79347,2003-10-22,40193136,89630159
17872,2012-04-09,39276719,19494207
61398,2005-09-22,30803542,82020349
53982,1989-01-25,70615923,25897000
33549,2006-09-10,34902247,17226473
28701,1981-12-28,33359199,64058451
17225,1974-05-28,95080084,35308206
21720,1993-11-08,63186509,16876917
72639,1981-04-25,72297075,31370931
91043,2008-10-01,22531739,22493523
41797,2009-05-25,94872596,33631540
24483,1982-05-16,79357879,56110103
19082,2017-02-21,28233562,62855113
59201,1989-10-17,30078286,10193070
25944,2001-05-19,74265993,72563795
66625,1984-06-15,27757297,17658038
43634,1978-12-25,81131937,30825794
91649,2002-06-03,26991274,26128888
23847,2018-01-05,17276639,95180164
66800,1979-12-04,27376420,19557167
63732,2000-11-09,16582883,33306229
17687,1998-10-22,97688719,23926604
33688,2012-11-22,42783938,48923458
82340,2005-03-06,55831693,40652666
59677,2008-01-23,85897172,74504977
33564,1991-10-05,44614689,51267196
77493,1987-03-04,53921112,71389935
29667,2001-08-26,88104164,57497593
74187,1985-10-09,30105413,69278080
77616,2001-08-23,13102774,45684485
65354,2019-06-11,82093766,87152148
57158,1978-01-14,15052107,68901987
23368,2000-01-05,39396483,97203681
31991,1982-05-11,39396483,47606357
14136,1980-06-13,89010566,37409003
25856,1993-07-26,89237918,81013885
84368,1980-04-01,42566120,25251323
80915,2019-05-16,20570832,15706485
49668,1975-12-26,85307688,29067346
68588,1975-07-03,34902247,33756720
11189,1971-05-09,16582883,33306229
76732,2006-12-22,33359199,64058451
37373,1997-12-04,56143789,47632466
37897,2012-10-28,58234525,72985486
14266,1996-12-07,81682384,70018454
45408,2001-01-15,35513602,25088283
28944,1978-11-17,48162226,87057289
43630,2019-09-01,24249700,98084096
59801,2013-09-13,17276639,67940502
29211,1989-03-31,81479327,33446708
53120,2012-08-26,24695208,13712194
17975,2014-11-06,37847159,33834250
53451,2009-08-15,34902247,17226473
10290,2002-02-08,65866074,76766328
79785,1986-05-08,58209043,92939312
53128,1997-02-03,16582883,33306229
62753,2011-04-27,10226227,32075840
32540,1994-05-13,92160743,18825596
91447,2010-03-20,99769858,21387575
16426,2015-09-24,37739616,30018294
56593,2003-08-14,13626528,92870438
89381,1992-07-11,11444794,27965844
33932,2009-03-05,25547153,39881586
70148,1970-12-08,31807224,22644626
50303,1996-11-16,43103892,92667301
65912,2000-08-11,79670769,18259355
12992,2006-05-08,63186509,78037158
19322,1971-04-20,25594270,61624429
13473,1971-06-22,76695278,64224954
80954,1996-12-03,83989481,73519815
29622,1970-02-24,52782415,52926123
67301,2006-06-29,13047810,22505116
93863,1985-05-05,62816528,89656044
52401,1999-03-06,92325707,45116002
86770,1996-06-25,65561449,98698513
33243,2004-07-25,13717408,71597785
58467,1983-03-27,86334423,71223961
51481,1983-11-09,41629310,87218032
62183,1973-10-10,49149648,13584222
81486,1991-01-31,27376420,14389318
45201,1973-04-17,39396483,47606357
71955,2004-12-11,86629684,73873770
34671,1990-09-07,52142617,24844268
77836,1995-10-28,12975035,75160092
70153,1976-10-23,92855777,80017717
73474,1987-01-01,41939083,76531589
43693,2019-03-14,96941965,82202266
83607,1989-01-23,36547672,27069997
97938,1992-11-20,17276639,67940502
25514,1993-09-04,13102774,45684485
38924,1975-09-13,54709578,11642090
91428,1980-06-02,30064194,67202248
59479,2017-02-02,13626528,92870438
94768,1997-04-02,82093766,58354550
69230,1987-08-09,81131937,34686272
63456,1982-06-20,54709578,44057695
88579,1998-10-28,65561449,50436077
32234,2005-10-30,64535784,84861733
97536,2016-04-28,54965176,59707434
64741,2005-09-23,92054301,27788465
41769,2019-11-20,38722427,51202746
57062,1970-03-22,51115572,47143284
29344,1977-05-28,51267267,84492148
43751,2015-01-21,96212667,53640034
28653,1998-10-22,92451649,37381536
50610,1995-05-09,39220034,39068241
16384,1996-07-22,67885705,43661888
52605,2005-03-11,52782415,80631170
52606,2009-07-18,30834969,25058383
49547,1992-07-02,72297075,31370931
59552,1975-02-15,90524366,40148043
84198,1989-07-06,66185957,54357890
55258,2021-01-21,92931463,76827277
25140,1981-06-20,54383880,21646556
70965,2019-06-17,55651957,58027710
46028,2000-08-05,92160743,82504175
80536,2011-11-11,76592148,13859600
87339,2018-06-10,71599829,55841886
53468,2003-04-09,83526296,10526025
27947,2001-01-23,82133586,31458346
65045,1994-09-27,78389226,42254130
24951,1987-09-20,11218310,98503393
78801,1980-02-16,97077535,16893501
52155,2003-09-25,16120505,35883602
60325,2008-10-09,76129491,80489663
95918,2015-05-22,58234525,72985486
81239,2003-09-11,65866074,11306949
44990,1975-06-13,27167594,26561399
89201,2002-02-01,43103892,54033112
15299,2017-05-01,76129491,92848467
34692,1978-12-24,18424203,78209501
95886,2015-09-18,98485783,47736396
19172,2017-07-06,90340440,16328353
30654,1975-10-27,99163513,16818495
51277,2011-06-08,16120505,35883602
23850,1971-07-23,69764587,91557453
93150,2007-04-25,26991274,26128888
14826,2020-04-17,12479069,78816479
37282,2018-08-02,62816528,89656044
95374,1986-11-09,27757297,95040447
29204,1987-07-20,75972046,58894455
42200,1994-10-12,74265993,72563795
45755,1974-10-21,23104323,18679711
30215,2000-10-05,64171170,44672269
84069,1999-11-10,70522849,79140930
63215,2009-01-12,38722427,51202746
91471,1979-06-14,44410182,88790350
43550,1999-07-08,35513602,25088283
18875,1986-09-09,21029094,68977767
58048,2018-06-28,98485783,36629529
39315,2002-04-05,97077535,16893501
60101,1988-09-02,55831693,40652666
92275,1995-06-26,70621170,45743638
31294,1984-08-30,96556337,57864005
48637,1983-08-25,18917417,68201208
12908,1990-12-16,26910170,68564307
43568,1977-07-11,18834593,87350382
56200,1996-03-08,26182443,85898834
97254,1985-06-17,46731613,92950143
15207,2018-08-09,35060753,60753759
71549,1977-04-17,81131937,34686272
79484,1995-11-05,79670769,18259355
42160,1989-11-18,15922142,78651862
84251,1989-04-16,19104435,58686529
28761,1972-04-16,86334423,82508298
52486,1994-05-05,89531655,37050644
58939,1978-02-16,13619137,54632622
35158,2014-05-27,67041301,24014401
43089,2018-01-19,20499053,16200301
23183,1991-10-20,67885705,58266280
42203,2020-05-19,96941965,92955142
36192,1977-02-17,34480861,94498700
52773,1993-05-17,69646346,25697354
42193,1996-01-02,73613202,46525659
88075,1994-10-06,71788115,76280076
89345,2002-12-02,64171170,14316215
51120,2002-07-17,67466275,82239421
15349,1978-06-16,35509814,54288027
29195,2019-05-31,37372836,53014401
53799,1990-05-26,52641571,97048928
89633,2017-04-15,83526296,60180232
75529,2007-05-22,18820852,33152771
99208,2001-12-27,42783938,48923458
51618,1976-07-04,83358978,97943500
99713,1990-10-18,33100847,97739045
34003,1979-05-27,99917810,68616496
47908,1976-08-01,10002383,15442161
11768,1977-04-16,94912027,77777651
14932,2018-10-02,48100885,30639123
29411,1973-04-03,20184724,20842936
69776,2011-12-21,92325707,88150162
51731,1970-07-29,81479327,79407222
46637,1996-10-03,58981884,89175671
83199,1990-05-07,32323826,10875147
49929,2004-09-08,64535705,70471791
78530,1987-07-24,99834987,47471467
29674,2003-10-24,79604943,77900774
24941,2004-03-29,47668695,19602474
54309,2013-07-21,66977222,81951678
39577,2001-08-07,76612438,14438317
83064,1989-12-08,20184724,50354363
11146,2016-09-05,31156896,64229470
69564,2016-11-11,79604943,48536506
26118,2014-10-25,27757297,95040447
19655,1980-01-17,52142617,24844268
13306,1999-01-29,59615084,98834021
47252,1995-04-22,53806717,36401204
60493,2003-06-06,42624892,30767618
87032,1999-05-23,63186509,16876917
72751,1973-08-24,87900785,24208465
40493,1982-08-22,87020930,12482652
47845,2017-09-13,54617051,89736087
62532,1996-06-10,47668695,19602474
73584,1997-11-06,24867775,45365892
40972,2015-07-19,21217783,10615101
85412,2020-05-13,97609788,87597979
17741,1974-04-12,39276719,19494207
70308,1996-06-18,30064194,67202248
18074,1997-06-15,65404051,61720933
27859,2011-11-26,93785360,45367133
45325,2017-07-24,68470062,51465704
74950,2008-10-13,99917810,12008004
73761,1999-07-15,75085950,50470477
18369,1995-05-27,72910133,73681236
17574,1976-04-20,64100046,59647470
75956,2003-01-13,15922142,22650997
12851,2005-11-12,18076165,64312395
95722,2010-12-03,27757297,17658038
67215,2016-11-01,25814046,39274159
76513,1974-06-04,54383880,73457777
34230,1986-12-30,63215818,81961697
36140,2007-02-09,49468591,93516369
22774,2003-12-04,69646346,95692478
22661,1973-04-09,70688213,64271107
72965,1984-04-16,97907228,65223949
25806,1999-09-25,58209043,92939312
51635,2012-10-31,66185957,85727897
80351,2019-09-06,54007023,60988546
33021,2013-05-08,34480861,53853416
40612,1981-11-23,12983664,73436666
91981,2001-06-06,34963962,82774810
75824,1993-11-23,31092415,45264997
85963,1991-11-17,65369515,64062127
45300,2019-04-02,11817916,90631473
80594,1997-08-24,18207589,97172970
73731,1992-05-17,64171170,44672269
42454,2007-11-17,68878341,92524001
26314,1984-01-10,67041301,24014401
78230,2001-01-03,86629684,73873770
26982,2018-09-21,73613202,46525659
66746,1998-04-08,98485783,36629529
52526,1994-05-11,33100847,24416728
34320,2002-10-12,68470062,51465704
98919,1973-10-24,96941965,82202266
36310,2016-06-13,27458128,56152532
60541,1984-07-07,49149648,13584222
35296,2009-10-30,48100885,30639123
83260,1986-01-31,19627725,45303721
39706,1993-06-09,82171553,71305620
81446,2016-11-29,31092415,42836046
62780,2003-10-05,21029094,55135987
56151,2005-05-05,21029094,68977767
65335,2014-07-20,29902628,97986862
72044,1991-10-28,34271941,12174229
84201,2011-06-17,13102774,45684485
39761,1990-08-17,40960388,82323290
37356,2019-08-16,59190686,13686517
22264,1979-11-08,19104435,58686529
39665,1972-02-07,33347985,39885205
16569,1979-05-01,34629679,49139994
87532,1991-08-25,73118319,66734875
14302,2016-04-22,97688719,23926604
38220,2004-02-22,13047810,22505116
77872,1990-05-19,70615923,25897000
76787,2013-09-30,65611753,14997290
74771,1977-02-04,96212667,71018512
34465,1973-11-15,75837285,73589744
48895,2016-12-20,99917810,12008004
33984,2015-09-19,65534460,90589048
35371,2016-02-03,91948195,85963832
86046,2008-11-06,17813511,40611086
24699,2020-10-03,83989481,73519815
61054,1978-04-28,70688213,70749350
86784,2005-03-08,38722427,90819038
90747,2021-01-13,56143789,34643356
53752,2017-06-29,58209043,64538166
40721,1975-03-25,34808165,18323698
88087,2020-10-04,26910170,25580656
84074,1998-10-03,26938716,79677768
40384,1997-05-19,73613202,92909189
21288,2001-06-08,53921112,71389935
30446,2005-03-01,34480861,94498700
60752,1994-12-23,31156896,64229470
19030,2016-09-23,35849353,74391392
53491,2007-04-25,20570832,10949141
86082,1975-08-19,74992963,47488549
67397,1984-08-21,36733945,91038154
66067,2003-06-22,79354380,50343419
58172,2009-09-14,81880729,66739534
32644,2020-05-23,67778393,16994552
89975,1976-12-06,71245845,56709868
74507,2002-08-27,63215818,81961697
73990,2006-10-21,10002383,15442161
60288,2003-03-19,34902247,17226473
93545,1986-12-13,66908234,34933815
20779,1984-11-10,81479327,33446708
16298,2009-02-09,11425056,81363700
81964,1970-10-29,15173375,50255212
65013,1970-11-02,53921112,71389935
12430,2016-06-26,99163513,42219409
55686,2019-05-25,21217783,10615101
40829,1979-07-12,52425844,83614541
64943,1974-03-03,43536276,84166431
69036,1978-09-20,79354380,60473011
89896,1983-07-03,42624892,27717642
72061,1982-05-01,22531739,42882962
12482,1977-10-11,21976288,15953895
77476,1995-09-09,31156896,64229470
98301,2019-06-24,70522849,67148720
30348,2018-12-21,52340174,25799481
63573,1993-12-17,94649890,40006560
25076,2014-10-08,15463250,53790912
43252,1994-01-11,58234525,72985486
60952,2015-04-30,65404051,37589280
73602,2013-01-09,76129491,80489663
83573,2018-03-08,62081048,56172249
93051,2008-08-09,97609788,19987970
63274,2019-11-15,28233562,77519918
85138,2007-11-21,50485510,35107086
60404,1981-12-29,42771490,81245118
16540,1999-01-11,91637230,59847645
12767,1974-12-09,16120505,35883602
38511,1970-02-11,54280798,17015693
22247,1992-07-22,63186509,16876917
32061,1996-07-28,13102774,90424307
47691,1977-10-05,64535705,70471791
29294,1996-03-05,69729059,95089917
99669,1989-11-14,34877091,95617987
90292,2018-11-20,26910170,68564307
75244,2003-11-14,76820419,95147281
29708,1970-06-05,51267267,84492148
76729,2019-07-06,31807224,33254692
33888,1980-10-19,27167594,10122483
77957,1999-09-01,67668113,84831223
97179,2018-05-15,65369515,54180255
54906,2015-03-10,63186509,16876917
51991,1986-06-13,34808165,18323698
31112,2016-08-31,22531739,22493523
51805,1978-07-26,10226227,91266429
93352,1996-10-15,69646346,25697354
98653,2005-04-20,48100885,28812650
15240,1974-06-21,93145002,50553778
82941,2004-11-04,54757947,81906274
44640,1996-01-13,25547153,88545085
11406,1995-02-03,82344354,22901531
88509,1996-05-19,90802402,96003831
35867,1984-08-22,31092415,42836046
16658,1982-01-28,20499053,41976457
60030,2007-04-15,51115572,16389037
83307,2017-01-11,93498739,24738434
34329,1992-11-14,56143789,34643356
83099,1973-01-18,29061274,89832484
23042,1972-10-01,31578147,78711306
39890,1973-07-17,94649890,40006560
61353,2017-09-26,90524366,36414189
89628,1997-03-26,33359199,82048513
53914,1970-05-20,79604943,48536506
25987,1976-03-03,47668695,29913207
49823,1988-03-28,28004071,48607671
66970,2014-10-21,99769858,21387575
32361,2015-10-12,40193136,13577355
22518,1995-12-22,60618184,17508328
94801,1984-05-19,32044946,30852738
26422,2019-05-29,85307688,29067346
87984,1983-02-14,39322107,74011685
92067,1994-02-26,44410182,11612342
72139,2011-05-21,35509814,54288027
55349,1998-06-07,77047089,33160705
39422,1976-07-07,94872596,33631540
15167,1970-07-07,62816528,62869033
82352,2000-09-16,54709578,44057695
20812,2009-08-04,34808165,18323698
89331,1978-12-05,24108838,93241044
10238,1975-08-21,28233562,62855113
95323,2011-08-07,33401129,56041961
95853,1978-01-23,63215818,81961697
79285,1995-12-19,82344354,51475823
17713,1984-09-16,31942676,30778017
58133,2008-12-27,37830188,17079882
86954,1983-04-30,59603419,79180029
87432,1977-08-12,90524366,40148043
32507,2019-05-24,34271941,12174229
38850,2000-04-25,33401129,56041961
93560,1974-03-25,35514193,76232620
22719,1976-02-29,40960388,82323290
14804,1980-07-04,36179876,83148229
18237,2014-02-11,11761661,97109629
90931,2003-12-09,11770943,83546165
58322,2018-10-04,59190686,13686517
57411,1973-07-18,80179939,19635900
52166,1974-06-24,76695278,37613616
57081,2016-03-17,80281730,78583899
37499,1980-09-02,47851681,83416772
64212,1980-04-21,19296094,11912385
87031,2013-09-01,24688229,64808130
95213,1980-05-31,97688719,23926604
70362,1991-08-07,83259105,82587190
47421,2017-08-13,70688213,70749350
96612,1999-01-18,93498739,24738434
61898,2004-01-19,93785360,80478126
32335,1998-09-15,40193136,13577355
81606,2018-02-14,89010566,37409003
48717,1974-03-18,74265993,72563795
18047,1973-10-05,30803542,82020349
12872,1986-03-11,95605094,13787357
92444,1988-08-01,23104323,62236271
76694,1988-11-21,35513602,44153060
86501,2019-07-05,34024870,78095568
46283,2020-11-21,85897172,74504977
66862,2000-08-03,12479069,78816479
34103,1987-05-23,40193136,13577355
63478,2010-08-19,92451649,15251544
75615,2007-09-21,54007023,60988546
22415,1981-09-11,28973534,16223964
23298,2012-10-16,39276719,19494207
29976,2007-08-08,31807224,33254692
77245,1986-01-04,24249700,98084096
86058,1983-04-10,76592148,56720648
97318,1974-12-23,29061274,89832484
29473,2015-01-06,65404051,61720933
31459,2002-01-05,65561449,50436077
48413,1995-02-13,53921112,98163147
67846,2006-07-26,79357879,54045301
79631,2002-04-06,11316852,64325270
97125,1972-03-10,52142647,91615164
12537,2008-01-23,22469139,73941515
70601,2017-08-12,59582449,89314548
51612,1978-12-15,16120505,35883602
28355,2015-05-12,60279221,53717661
88790,2011-12-19,75085950,73235110
29224,1976-03-29,43103892,92667301
46482,1992-03-05,26117729,66235254
30383,1973-06-21,96212667,53640034
51071,2016-01-19,21865776,91331567
49337,2000-04-26,26117729,66235254
12658,2020-02-08,90524366,36414189
99931,1990-06-14,12983664,15716020
78138,2014-09-30,74263262,99851551
50364,1971-04-18,63039705,74224145
56271,1978-09-13,72820792,37706673
14446,1972-03-14,36733945,63447577
38351,2001-03-14,75972046,39488865
26399,1990-05-21,46430596,62861197
25341,1984-12-30,79357879,56110103
88612,1972-09-13,80281730,38201345
52400,2016-12-01,21217783,46415551
79560,1978-12-03,67041301,24014401
17609,2019-03-28,26910170,25580656
28079,1980-07-31,19572547,86915721
51305,2000-01-11,88104164,57497593
93235,1976-07-29,43770521,87349174
60844,1983-10-23,80208559,85233155
38578,1970-03-07,97609788,19987970
38204,2017-03-27,63574520,22282322
17186,1983-01-26,39648684,71035442
26941,1973-05-08,89237918,27181109
81715,2004-05-20,72910133,73681236
44869,1976-12-25,67668113,96362830
37003,1974-03-25,54007023,37413473
90050,1999-07-24,18917417,25959822
66898,1984-02-29,94872596,87577288
